subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
020916_02,13_exposure,13,exposure,face,left,FALSE,3,64,0.05,0.23,0.77,4,0.5,left,right,TRUE,image_away,gaze
020916_02,13_exposure,13,exposure,left,left,FALSE,47,64,0.73,0.23,0.77,4,0.5,left,right,TRUE,image_away,gaze
020916_02,13_exposure,13,exposure,right,left,TRUE,14,64,0.22,0.23,0.77,4,0.5,left,right,TRUE,image_away,gaze
020916_02,13_test,13,test,face,straightahead,FALSE,14,118,0.12,0.57,0,11,0.233,face,left,FALSE,face_distracter,gaze
020916_02,13_test,13,test,left,straightahead,FALSE,45,118,0.38,0.57,0,11,0.233,face,left,FALSE,face_distracter,gaze
020916_02,13_test,13,test,right,straightahead,TRUE,59,118,0.5,0.57,0,11,0.233,face,left,FALSE,face_distracter,gaze
020916_02,14_exposure,14,exposure,face,NA,NA,0,64,0,0.12,0.88,2,0.467,left,right,TRUE,image_away,gaze
020916_02,14_exposure,14,exposure,left,left,FALSE,56,64,0.88,0.12,0.88,2,0.467,left,right,TRUE,image_away,gaze
020916_02,14_exposure,14,exposure,right,left,TRUE,8,64,0.12,0.12,0.88,2,0.467,left,right,TRUE,image_away,gaze
020916_02,14_test,14,test,face,straightahead,FALSE,9,101,0.09,0.43,0,8,0.3,left,right,FALSE,image_away,gaze
020916_02,14_test,14,test,left,straightahead,TRUE,40,101,0.4,0.43,0,8,0.3,left,right,FALSE,image_away,gaze
020916_02,14_test,14,test,right,straightahead,FALSE,52,101,0.51,0.43,0,8,0.3,left,right,FALSE,image_away,gaze
020916_02,15_exposure,15,exposure,face,right,FALSE,8,96,0.08,0.33,0.67,5,0.533,left,right,FALSE,image_away,gaze
020916_02,15_exposure,15,exposure,left,right,TRUE,29,96,0.3,0.33,0.67,5,0.533,left,right,FALSE,image_away,gaze
020916_02,15_exposure,15,exposure,right,right,FALSE,59,96,0.61,0.33,0.67,5,0.533,left,right,FALSE,image_away,gaze
020916_02,15_test,15,test,face,straightahead,FALSE,5,115,0.04,0.57,0,7,0.167,face,left,FALSE,face_distracter,gaze
020916_02,15_test,15,test,left,straightahead,FALSE,47,115,0.41,0.57,0,7,0.167,face,left,FALSE,face_distracter,gaze
020916_02,15_test,15,test,right,straightahead,TRUE,63,115,0.55,0.57,0,7,0.167,face,left,FALSE,face_distracter,gaze
020916_02,16_exposure,16,exposure,face,right,FALSE,10,111,0.09,0.23,0.77,5,0.367,left,right,FALSE,image_away,gaze
020916_02,16_exposure,16,exposure,left,right,TRUE,23,111,0.21,0.23,0.77,5,0.367,left,right,FALSE,image_away,gaze
020916_02,16_exposure,16,exposure,right,right,FALSE,78,111,0.7,0.23,0.77,5,0.367,left,right,FALSE,image_away,gaze
020916_02,16_test,16,test,face,straightahead,FALSE,6,99,0.06,0.06,0,3,0.233,face,left,FALSE,face_distracter,gaze
020916_02,16_test,16,test,left,straightahead,FALSE,87,99,0.88,0.06,0,3,0.233,face,left,FALSE,face_distracter,gaze
020916_02,16_test,16,test,right,straightahead,TRUE,6,99,0.06,0.06,0,3,0.233,face,left,FALSE,face_distracter,gaze
020916_02,2_exposure,2,exposure,face,left,FALSE,16,108,0.15,0.84,0.84,6,0.333,right,face,FALSE,image_face,gaze
020916_02,2_exposure,2,exposure,left,left,TRUE,77,108,0.71,0.84,0.84,6,0.333,right,face,FALSE,image_face,gaze
020916_02,2_exposure,2,exposure,right,left,FALSE,15,108,0.14,0.84,0.84,6,0.333,right,face,FALSE,image_face,gaze
020916_02,2_test,2,test,face,straightahead,FALSE,6,111,0.05,0.81,0,4,0.533,left,face,FALSE,image_away,gaze
020916_02,2_test,2,test,left,straightahead,FALSE,20,111,0.18,0.81,0,4,0.533,left,face,FALSE,image_away,gaze
020916_02,2_test,2,test,right,straightahead,TRUE,85,111,0.77,0.81,0,4,0.533,left,face,FALSE,image_away,gaze
020916_02,3_exposure,3,exposure,face,NA,NA,0,47,0,0.23,0.77,2,0.233,right,left,TRUE,distracter_target,gaze
020916_02,3_exposure,3,exposure,left,right,TRUE,11,47,0.23,0.23,0.77,2,0.233,right,left,TRUE,distracter_target,gaze
020916_02,3_exposure,3,exposure,right,right,FALSE,36,47,0.77,0.23,0.77,2,0.233,right,left,TRUE,distracter_target,gaze
020916_02,3_test,3,test,face,straightahead,FALSE,1,98,0.01,0.67,0,8,0.467,face,right,FALSE,face_distracter,gaze
020916_02,3_test,3,test,left,straightahead,TRUE,65,98,0.66,0.67,0,8,0.467,face,right,FALSE,face_distracter,gaze
020916_02,3_test,3,test,right,straightahead,FALSE,32,98,0.33,0.67,0,8,0.467,face,right,FALSE,face_distracter,gaze
020916_02,4_exposure,4,exposure,face,NA,NA,0,90,0,0.82,0.82,2,0.333,left,right,FALSE,image_away,gaze
020916_02,4_exposure,4,exposure,left,left,TRUE,74,90,0.82,0.82,0.82,2,0.333,left,right,FALSE,image_away,gaze
020916_02,4_exposure,4,exposure,right,left,FALSE,16,90,0.18,0.82,0.82,2,0.333,left,right,FALSE,image_away,gaze
020916_02,4_test,4,test,face,NA,NA,0,109,0,0.94,0,2,1.7,left,right,FALSE,image_away,gaze
020916_02,4_test,4,test,left,straightahead,TRUE,103,109,0.94,0.94,0,2,1.7,left,right,FALSE,image_away,gaze
020916_02,4_test,4,test,right,straightahead,FALSE,6,109,0.06,0.94,0,2,1.7,left,right,FALSE,image_away,gaze
020916_02,5_exposure,5,exposure,face,left,FALSE,5,108,0.05,0.82,0.82,7,0.433,left,right,FALSE,image_away,gaze
020916_02,5_exposure,5,exposure,left,left,TRUE,84,108,0.78,0.82,0.82,7,0.433,left,right,FALSE,image_away,gaze
020916_02,5_exposure,5,exposure,right,left,FALSE,19,108,0.18,0.82,0.82,7,0.433,left,right,FALSE,image_away,gaze
020916_02,5_test,5,test,face,NA,NA,0,121,0,0.76,0,4,0.3,left,right,TRUE,image_away,gaze
020916_02,5_test,5,test,left,straightahead,FALSE,29,121,0.24,0.76,0,4,0.3,left,right,TRUE,image_away,gaze
020916_02,5_test,5,test,right,straightahead,TRUE,92,121,0.76,0.76,0,4,0.3,left,right,TRUE,image_away,gaze
020916_02,6_exposure,6,exposure,face,NA,NA,0,110,0,0.05,0.95,2,0.467,left,right,TRUE,image_away,gaze
020916_02,6_exposure,6,exposure,left,left,FALSE,104,110,0.95,0.05,0.95,2,0.467,left,right,TRUE,image_away,gaze
020916_02,6_exposure,6,exposure,right,left,TRUE,6,110,0.05,0.05,0.95,2,0.467,left,right,TRUE,image_away,gaze
020916_02,6_test,6,test,face,straightahead,FALSE,6,95,0.06,0.53,0,10,0.533,right,left,FALSE,target_distracter,gaze
020916_02,6_test,6,test,left,straightahead,FALSE,42,95,0.44,0.53,0,10,0.533,right,left,FALSE,target_distracter,gaze
020916_02,6_test,6,test,right,straightahead,TRUE,47,95,0.49,0.53,0,10,0.533,right,left,FALSE,target_distracter,gaze
020916_02,7_exposure,7,exposure,face,NA,NA,0,110,0,0.75,0.75,5,0.433,left,right,TRUE,image_away,gaze
020916_02,7_exposure,7,exposure,left,right,FALSE,27,110,0.25,0.75,0.75,5,0.433,left,right,TRUE,image_away,gaze
020916_02,7_exposure,7,exposure,right,right,TRUE,83,110,0.75,0.75,0.75,5,0.433,left,right,TRUE,image_away,gaze
020916_02,7_test,7,test,face,NA,NA,0,107,0,0.89,0,1,0.667,left,right,TRUE,image_away,gaze
020916_02,7_test,7,test,left,straightahead,FALSE,12,107,0.11,0.89,0,1,0.667,left,right,TRUE,image_away,gaze
020916_02,7_test,7,test,right,straightahead,TRUE,95,107,0.89,0.89,0,1,0.667,left,right,TRUE,image_away,gaze
020916_02,8_exposure,8,exposure,face,left,FALSE,16,80,0.2,0,1,2,0.867,face,left,FALSE,face_distracter,gaze
020916_02,8_exposure,8,exposure,left,left,FALSE,64,80,0.8,0,1,2,0.867,face,left,FALSE,face_distracter,gaze
020916_02,8_exposure,8,exposure,right,NA,NA,0,80,0,0,1,2,0.867,face,left,FALSE,face_distracter,gaze
020916_02,8_test,8,test,face,straightahead,FALSE,32,111,0.29,0.66,0,9,0.3,left,right,FALSE,image_away,gaze
020916_02,8_test,8,test,left,straightahead,TRUE,52,111,0.47,0.66,0,9,0.3,left,right,FALSE,image_away,gaze
020916_02,8_test,8,test,right,straightahead,FALSE,27,111,0.24,0.66,0,9,0.3,left,right,FALSE,image_away,gaze
020916_02,9_exposure,9,exposure,face,right,FALSE,32,95,0.34,0.6,0.6,7,0.5,face,left,FALSE,face_distracter,gaze
020916_02,9_exposure,9,exposure,left,right,FALSE,25,95,0.26,0.6,0.6,7,0.5,face,left,FALSE,face_distracter,gaze
020916_02,9_exposure,9,exposure,right,right,TRUE,38,95,0.4,0.6,0.6,7,0.5,face,left,FALSE,face_distracter,gaze
020916_02,9_test,9,test,face,straightahead,FALSE,24,74,0.32,1,0,5,2.533,left,face,FALSE,image_away,gaze
020916_02,9_test,9,test,left,straightahead,TRUE,50,74,0.68,1,0,5,2.533,left,face,FALSE,image_away,gaze
020916_02,9_test,9,test,right,NA,NA,0,74,0,1,0,5,2.533,left,face,FALSE,image_away,gaze
020916_03,1_exposure,1,exposure,face,straightahead,FALSE,21,115,0.18,0.5,0,9,0.133,left,face,FALSE,image_away,no-gaze
020916_03,1_exposure,1,exposure,left,straightahead,TRUE,47,115,0.41,0.5,0,9,0.133,left,face,FALSE,image_away,no-gaze
020916_03,1_exposure,1,exposure,right,straightahead,FALSE,47,115,0.41,0.5,0,9,0.133,left,face,FALSE,image_away,no-gaze
020916_03,1_test,1,test,face,straightahead,FALSE,10,109,0.09,0.56,0,5,0.633,left,right,FALSE,image_away,no-gaze
020916_03,1_test,1,test,left,straightahead,TRUE,55,109,0.5,0.56,0,5,0.633,left,right,FALSE,image_away,no-gaze
020916_03,1_test,1,test,right,straightahead,FALSE,44,109,0.4,0.56,0,5,0.633,left,right,FALSE,image_away,no-gaze
020916_03,10_exposure,10,exposure,face,NA,NA,0,122,0,0.52,0,3,0.433,left,right,TRUE,image_away,no-gaze
020916_03,10_exposure,10,exposure,left,straightahead,FALSE,59,122,0.48,0.52,0,3,0.433,left,right,TRUE,image_away,no-gaze
020916_03,10_exposure,10,exposure,right,straightahead,TRUE,63,122,0.52,0.52,0,3,0.433,left,right,TRUE,image_away,no-gaze
020916_03,10_test,10,test,face,NA,NA,0,121,0,0.93,0,1,0.333,left,right,TRUE,image_away,no-gaze
020916_03,10_test,10,test,left,straightahead,FALSE,9,121,0.07,0.93,0,1,0.333,left,right,TRUE,image_away,no-gaze
020916_03,10_test,10,test,right,straightahead,TRUE,112,121,0.93,0.93,0,1,0.333,left,right,TRUE,image_away,no-gaze
020916_03,11_exposure,11,exposure,face,straightahead,FALSE,32,115,0.28,0.49,0,9,0.167,left,face,FALSE,image_away,no-gaze
020916_03,11_exposure,11,exposure,left,straightahead,TRUE,41,115,0.36,0.49,0,9,0.167,left,face,FALSE,image_away,no-gaze
020916_03,11_exposure,11,exposure,right,straightahead,FALSE,42,115,0.37,0.49,0,9,0.167,left,face,FALSE,image_away,no-gaze
020916_03,11_test,11,test,face,NA,NA,0,114,0,0.39,0,6,0.467,left,right,TRUE,image_away,no-gaze
020916_03,11_test,11,test,left,straightahead,FALSE,70,114,0.61,0.39,0,6,0.467,left,right,TRUE,image_away,no-gaze
020916_03,11_test,11,test,right,straightahead,TRUE,44,114,0.39,0.39,0,6,0.467,left,right,TRUE,image_away,no-gaze
020916_03,12_exposure,12,exposure,face,NA,NA,0,95,0,0.43,0,6,0.333,left,right,TRUE,image_away,no-gaze
020916_03,12_exposure,12,exposure,left,straightahead,FALSE,54,95,0.57,0.43,0,6,0.333,left,right,TRUE,image_away,no-gaze
020916_03,12_exposure,12,exposure,right,straightahead,TRUE,41,95,0.43,0.43,0,6,0.333,left,right,TRUE,image_away,no-gaze
020916_03,12_test,12,test,face,NA,NA,0,101,0,0.89,0,2,0.4,left,right,FALSE,image_away,no-gaze
020916_03,12_test,12,test,left,straightahead,TRUE,90,101,0.89,0.89,0,2,0.4,left,right,FALSE,image_away,no-gaze
020916_03,12_test,12,test,right,straightahead,FALSE,11,101,0.11,0.89,0,2,0.4,left,right,FALSE,image_away,no-gaze
020916_03,13_exposure,13,exposure,face,NA,NA,0,113,0,0.39,0,6,0.3,left,right,TRUE,image_away,no-gaze
020916_03,13_exposure,13,exposure,left,straightahead,FALSE,69,113,0.61,0.39,0,6,0.3,left,right,TRUE,image_away,no-gaze
020916_03,13_exposure,13,exposure,right,straightahead,TRUE,44,113,0.39,0.39,0,6,0.3,left,right,TRUE,image_away,no-gaze
020916_03,13_test,13,test,face,NA,NA,0,117,0,0.9,0,2,0.5,left,right,FALSE,image_away,no-gaze
020916_03,13_test,13,test,left,straightahead,TRUE,105,117,0.9,0.9,0,2,0.5,left,right,FALSE,image_away,no-gaze
020916_03,13_test,13,test,right,straightahead,FALSE,12,117,0.1,0.9,0,2,0.5,left,right,FALSE,image_away,no-gaze
020916_03,14_exposure,14,exposure,face,NA,NA,0,108,0,0.41,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,14_exposure,14,exposure,left,straightahead,FALSE,64,108,0.59,0.41,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,14_exposure,14,exposure,right,straightahead,TRUE,44,108,0.41,0.41,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,14_test,14,test,face,NA,NA,0,119,0,0.71,0,5,0.267,left,right,TRUE,image_away,no-gaze
020916_03,14_test,14,test,left,straightahead,FALSE,35,119,0.29,0.71,0,5,0.267,left,right,TRUE,image_away,no-gaze
020916_03,14_test,14,test,right,straightahead,TRUE,84,119,0.71,0.71,0,5,0.267,left,right,TRUE,image_away,no-gaze
020916_03,15_exposure,15,exposure,face,straightahead,FALSE,20,107,0.19,0.48,0,7,0.1,right,left,TRUE,distracter_target,no-gaze
020916_03,15_exposure,15,exposure,left,straightahead,TRUE,42,107,0.39,0.48,0,7,0.1,right,left,TRUE,distracter_target,no-gaze
020916_03,15_exposure,15,exposure,right,straightahead,FALSE,45,107,0.42,0.48,0,7,0.1,right,left,TRUE,distracter_target,no-gaze
020916_03,15_test,15,test,face,NA,NA,0,111,0,0.93,0,1,0.467,left,right,TRUE,image_away,no-gaze
020916_03,15_test,15,test,left,straightahead,FALSE,8,111,0.07,0.93,0,1,0.467,left,right,TRUE,image_away,no-gaze
020916_03,15_test,15,test,right,straightahead,TRUE,103,111,0.93,0.93,0,1,0.467,left,right,TRUE,image_away,no-gaze
020916_03,16_exposure,16,exposure,face,NA,NA,0,111,0,0.41,0,6,0.567,left,right,TRUE,image_away,no-gaze
020916_03,16_exposure,16,exposure,left,straightahead,FALSE,66,111,0.59,0.41,0,6,0.567,left,right,TRUE,image_away,no-gaze
020916_03,16_exposure,16,exposure,right,straightahead,TRUE,45,111,0.41,0.41,0,6,0.567,left,right,TRUE,image_away,no-gaze
020916_03,16_test,16,test,face,NA,NA,0,119,0,0.93,0,1,0.433,left,right,TRUE,image_away,no-gaze
020916_03,16_test,16,test,left,straightahead,FALSE,8,119,0.07,0.93,0,1,0.433,left,right,TRUE,image_away,no-gaze
020916_03,16_test,16,test,right,straightahead,TRUE,111,119,0.93,0.93,0,1,0.433,left,right,TRUE,image_away,no-gaze
020916_03,2_exposure,2,exposure,face,straightahead,FALSE,12,109,0.11,0.57,0,9,0.4,left,face,FALSE,image_away,no-gaze
020916_03,2_exposure,2,exposure,left,straightahead,TRUE,55,109,0.5,0.57,0,9,0.4,left,face,FALSE,image_away,no-gaze
020916_03,2_exposure,2,exposure,right,straightahead,FALSE,42,109,0.39,0.57,0,9,0.4,left,face,FALSE,image_away,no-gaze
020916_03,2_test,2,test,face,straightahead,FALSE,26,115,0.23,0.89,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,2_test,2,test,left,straightahead,FALSE,10,115,0.09,0.89,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,2_test,2,test,right,straightahead,TRUE,79,115,0.69,0.89,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,3_exposure,3,exposure,face,straightahead,FALSE,14,110,0.13,0.54,0,8,0.367,left,right,FALSE,image_away,no-gaze
020916_03,3_exposure,3,exposure,left,straightahead,TRUE,52,110,0.47,0.54,0,8,0.367,left,right,FALSE,image_away,no-gaze
020916_03,3_exposure,3,exposure,right,straightahead,FALSE,44,110,0.4,0.54,0,8,0.367,left,right,FALSE,image_away,no-gaze
020916_03,3_test,3,test,face,NA,NA,0,109,0,0.81,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,3_test,3,test,left,straightahead,FALSE,21,109,0.19,0.81,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,3_test,3,test,right,straightahead,TRUE,88,109,0.81,0.81,0,3,0.333,left,right,TRUE,image_away,no-gaze
020916_03,4_exposure,4,exposure,face,NA,NA,0,113,0,0.48,0,5,0.4,left,right,FALSE,image_away,no-gaze
020916_03,4_exposure,4,exposure,left,straightahead,TRUE,54,113,0.48,0.48,0,5,0.4,left,right,FALSE,image_away,no-gaze
020916_03,4_exposure,4,exposure,right,straightahead,FALSE,59,113,0.52,0.48,0,5,0.4,left,right,FALSE,image_away,no-gaze
020916_03,4_test,4,test,face,straightahead,FALSE,25,120,0.21,0.79,0,5,0.3,left,right,FALSE,image_away,no-gaze
020916_03,4_test,4,test,left,straightahead,TRUE,75,120,0.62,0.79,0,5,0.3,left,right,FALSE,image_away,no-gaze
020916_03,4_test,4,test,right,straightahead,FALSE,20,120,0.17,0.79,0,5,0.3,left,right,FALSE,image_away,no-gaze
020916_03,5_exposure,5,exposure,face,straightahead,FALSE,26,111,0.23,0.39,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,5_exposure,5,exposure,left,straightahead,FALSE,52,111,0.47,0.39,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,5_exposure,5,exposure,right,straightahead,TRUE,33,111,0.3,0.39,0,6,0.633,left,right,TRUE,image_away,no-gaze
020916_03,5_test,5,test,face,NA,NA,0,120,0,0.72,0,5,0.067,right,left,TRUE,distracter_target,no-gaze
020916_03,5_test,5,test,left,straightahead,TRUE,86,120,0.72,0.72,0,5,0.067,right,left,TRUE,distracter_target,no-gaze
020916_03,5_test,5,test,right,straightahead,FALSE,34,120,0.28,0.72,0,5,0.067,right,left,TRUE,distracter_target,no-gaze
020916_03,6_exposure,6,exposure,face,NA,NA,0,121,0,0.36,0,4,0.367,left,right,FALSE,image_away,no-gaze
020916_03,6_exposure,6,exposure,left,straightahead,TRUE,44,121,0.36,0.36,0,4,0.367,left,right,FALSE,image_away,no-gaze
020916_03,6_exposure,6,exposure,right,straightahead,FALSE,77,121,0.64,0.36,0,4,0.367,left,right,FALSE,image_away,no-gaze
020916_03,6_test,6,test,face,straightahead,FALSE,5,109,0.05,0.34,0,7,0.267,left,right,FALSE,image_away,no-gaze
020916_03,6_test,6,test,left,straightahead,TRUE,35,109,0.32,0.34,0,7,0.267,left,right,FALSE,image_away,no-gaze
020916_03,6_test,6,test,right,straightahead,FALSE,69,109,0.63,0.34,0,7,0.267,left,right,FALSE,image_away,no-gaze
020916_03,7_exposure,7,exposure,face,straightahead,FALSE,8,105,0.08,0.32,0,8,0.3,left,right,TRUE,image_away,no-gaze
020916_03,7_exposure,7,exposure,left,straightahead,FALSE,66,105,0.63,0.32,0,8,0.3,left,right,TRUE,image_away,no-gaze
020916_03,7_exposure,7,exposure,right,straightahead,TRUE,31,105,0.3,0.32,0,8,0.3,left,right,TRUE,image_away,no-gaze
020916_03,7_test,7,test,face,NA,NA,0,118,0,0.92,0,2,0.6,left,right,FALSE,image_away,no-gaze
020916_03,7_test,7,test,left,straightahead,TRUE,109,118,0.92,0.92,0,2,0.6,left,right,FALSE,image_away,no-gaze
020916_03,7_test,7,test,right,straightahead,FALSE,9,118,0.08,0.92,0,2,0.6,left,right,FALSE,image_away,no-gaze
020916_03,8_exposure,8,exposure,face,NA,NA,0,90,0,0.44,0,4,0.333,left,right,TRUE,image_away,no-gaze
020916_03,8_exposure,8,exposure,left,straightahead,FALSE,50,90,0.56,0.44,0,4,0.333,left,right,TRUE,image_away,no-gaze
020916_03,8_exposure,8,exposure,right,straightahead,TRUE,40,90,0.44,0.44,0,4,0.333,left,right,TRUE,image_away,no-gaze
020916_03,8_test,8,test,face,NA,NA,0,121,0,0.93,0,1,0.3,left,right,TRUE,image_away,no-gaze
020916_03,8_test,8,test,left,straightahead,FALSE,8,121,0.07,0.93,0,1,0.3,left,right,TRUE,image_away,no-gaze
020916_03,8_test,8,test,right,straightahead,TRUE,113,121,0.93,0.93,0,1,0.3,left,right,TRUE,image_away,no-gaze
020916_03,9_exposure,9,exposure,face,straightahead,FALSE,41,119,0.34,0.78,0,8,0.133,right,left,TRUE,distracter_target,no-gaze
020916_03,9_exposure,9,exposure,left,straightahead,TRUE,61,119,0.51,0.78,0,8,0.133,right,left,TRUE,distracter_target,no-gaze
020916_03,9_exposure,9,exposure,right,straightahead,FALSE,17,119,0.14,0.78,0,8,0.133,right,left,TRUE,distracter_target,no-gaze
020916_03,9_test,9,test,face,NA,NA,0,119,0,0.81,0,3,0.3,left,right,FALSE,image_away,no-gaze
020916_03,9_test,9,test,left,straightahead,TRUE,96,119,0.81,0.81,0,3,0.3,left,right,FALSE,image_away,no-gaze
020916_03,9_test,9,test,right,straightahead,FALSE,23,119,0.19,0.81,0,3,0.3,left,right,FALSE,image_away,no-gaze
021016_01,1_exposure,1,exposure,face,straightahead,FALSE,7,112,0.06,0.54,0,5,0.233,face,left,TRUE,face_target,no-gaze
021016_01,1_exposure,1,exposure,left,straightahead,TRUE,57,112,0.51,0.54,0,5,0.233,face,left,TRUE,face_target,no-gaze
021016_01,1_exposure,1,exposure,right,straightahead,FALSE,48,112,0.43,0.54,0,5,0.233,face,left,TRUE,face_target,no-gaze
021016_01,1_test,1,test,face,NA,NA,0,115,0,0.71,0,5,0.6,right,left,TRUE,distracter_target,no-gaze
021016_01,1_test,1,test,left,straightahead,TRUE,82,115,0.71,0.71,0,5,0.6,right,left,TRUE,distracter_target,no-gaze
021016_01,1_test,1,test,right,straightahead,FALSE,33,115,0.29,0.71,0,5,0.6,right,left,TRUE,distracter_target,no-gaze
021016_01,10_exposure,10,exposure,face,straightahead,FALSE,9,121,0.07,0.23,0,4,0.3,face,left,FALSE,face_distracter,no-gaze
021016_01,10_exposure,10,exposure,left,straightahead,FALSE,86,121,0.71,0.23,0,4,0.3,face,left,FALSE,face_distracter,no-gaze
021016_01,10_exposure,10,exposure,right,straightahead,TRUE,26,121,0.21,0.23,0,4,0.3,face,left,FALSE,face_distracter,no-gaze
021016_01,10_test,10,test,face,straightahead,FALSE,65,117,0.56,0.69,0,3,0.733,left,right,FALSE,image_away,no-gaze
021016_01,10_test,10,test,left,straightahead,TRUE,36,117,0.31,0.69,0,3,0.733,left,right,FALSE,image_away,no-gaze
021016_01,10_test,10,test,right,straightahead,FALSE,16,117,0.14,0.69,0,3,0.733,left,right,FALSE,image_away,no-gaze
021016_01,11_exposure,11,exposure,face,straightahead,FALSE,18,123,0.15,0.7,0,5,0.4,face,right,TRUE,face_target,no-gaze
021016_01,11_exposure,11,exposure,left,straightahead,FALSE,32,123,0.26,0.7,0,5,0.4,face,right,TRUE,face_target,no-gaze
021016_01,11_exposure,11,exposure,right,straightahead,TRUE,73,123,0.59,0.7,0,5,0.4,face,right,TRUE,face_target,no-gaze
021016_01,11_test,11,test,face,straightahead,FALSE,18,90,0.2,0.85,0,3,0.4,right,left,TRUE,distracter_target,no-gaze
021016_01,11_test,11,test,left,straightahead,TRUE,61,90,0.68,0.85,0,3,0.4,right,left,TRUE,distracter_target,no-gaze
021016_01,11_test,11,test,right,straightahead,FALSE,11,90,0.12,0.85,0,3,0.4,right,left,TRUE,distracter_target,no-gaze
021016_01,12_exposure,12,exposure,face,NA,NA,0,116,0,0.11,0,1,0.667,left,right,FALSE,image_away,no-gaze
021016_01,12_exposure,12,exposure,left,straightahead,TRUE,13,116,0.11,0.11,0,1,0.667,left,right,FALSE,image_away,no-gaze
021016_01,12_exposure,12,exposure,right,straightahead,FALSE,103,116,0.89,0.11,0,1,0.667,left,right,FALSE,image_away,no-gaze
